id,name,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
2804,Global China Cash,0.15815331010025246,17839710.70312788,-2.3994,-0.10842992,-0.11868845,-0.88828613,-3.92239988,0.89374352,1.65355706,0.0,0.0,15815331010.03,2021-11-24T05:03:36.000Z
2805,Bombcrypto,6.5383831777201085,17259334.22216843,20.0252,-3.76778804,8.57472366,21.66542832,435.41543797,250.71178413,250.71178413,0.0,0.0,653838317.77,2021-11-24T05:03:36.000Z
2806,Spartacus,237.7606112005331,17244339.85673789,0.0,-15.21273093,-14.83627338,19.13729497,179.01153312,179.01153312,179.01153312,0.0,0.002,8797142.61,2021-11-24T05:03:10.000Z
2807,Orca,13.886118874136024,17092389.20941781,-23.2168,-0.34757469,-5.97693639,-12.32263281,12.63032563,-21.17467041,358.18177073,0.0,0.0,1388611887.41,2021-11-24T05:03:37.000Z
2808,Klima DAO,1498.1076185215798,16873457.63474514,-2.6495,0.40264471,8.34029106,24.25785943,-53.65289182,-11.66278467,-11.66278467,0.0,0.0194,669243286.33,2021-11-24T05:04:07.000Z
2809,Nakamoto Games,4.840829474848031,17083950.82150757,-0.7008,2.6723664,1.08209107,98.53189232,278.38005142,0.0,0.0,0.0,0.0011,871349305.47,2021-11-24T05:02:06.000Z
2810,OEC Token,53.64477686735405,16634267.6891744,68.4767,0.45546249,5.92838683,-2.04560614,-13.31105339,-7.14195545,-40.55522638,0.0,0.0241,2251114547.36,2021-11-24T05:04:03.000Z
2811,Bezoge Earth,9.693799986454614e-09,15777175.00778797,-7.2711,-5.23203279,-36.06661714,195.51013231,1045.14890391,4468.2375054,6356.07724706,0.0,0.0,969379998.65,2021-11-24T05:02:09.000Z
2812,Gera Coin,4.206020038270217,15733507.81276387,9.6361,0.37853811,22.41219525,31.97558555,50.10151668,147.49868724,224.08161001,0.0,0.0638,0,2021-11-24T05:04:03.000Z
2813,Genopets,22.586812481931858,15570054.51666308,-19.7871,-0.28851965,-14.50355777,74.34146005,74.34146005,74.34146005,74.34146005,0.0,0.0,2258681248.19,2021-11-24T05:02:05.000Z
2814,Mineral,0.014667218514237747,15614390.39175065,-16.6956,2.84042913,3.82851562,11.30413562,168.8864645,291.73245373,152.38401188,0.0,0.0,14667218.51,2021-11-24T05:03:35.000Z
2815,Kishu Inu,3.400655082302032e-09,14778781.11937254,-3.5073,-0.62568582,-3.81675369,-26.17982605,-9.18778363,537.10120132,301.87842947,0.0,0.0132,340065508.23,2021-11-24T05:04:04.000Z
2816,Tomb,2.6120807865626685,14742305.24225701,784.9288,1.45510339,23.19611342,17.85100249,-12.00891037,-12.00891037,-12.00891037,0.0,0.0,783626.85,2021-11-24T05:03:05.000Z
2817,CyberDragon Gold,0.006666816634953978,14518590.4861262,-0.9963,-0.52990455,-0.50841083,-0.26245299,-18.03845068,289.75510037,236.68856548,0.0,0.0,1460596.4,2021-11-24T05:02:09.000Z
2818,USDP Stablecoin,0.999184416992634,14504418.06157148,-2.5763,-0.14241055,0.05000634,3.27396964,3.08231102,1.61328573,5.19472808,0.0,0.0,106302073.07,2021-11-24T05:03:29.000Z
2819,Squid Game,0.11836494004308608,14457864.20666812,26.2294,-0.99600353,-21.78850057,-44.71075896,863.35567877,863.35567877,863.35567877,0.0,0.0,94691952.03,2021-11-24T05:02:11.000Z
2820,ONBUFF,0.22683917104297732,14479466.41033964,91.6297,-3.94902447,7.56207094,11.15338561,11.15338561,11.15338561,11.15338561,0.0,0.0,179176994.72,2021-11-24T05:04:07.000Z
2821,BiLira,0.07933501202950226,14112593.65410657,126.886,-0.49309508,-8.97741252,-16.28158699,-22.57398576,-29.41720926,-32.90284506,0.0,0.0007,18969672.15,2021-11-24T05:04:03.000Z
2822,Celestial,0.10949027666047347,13749122.65791,-16.8165,-2.39364137,-7.83483705,132.05790027,89.53065566,33.91573519,33.91573519,0.0,0.0,547451383.3,2021-11-24T05:03:34.000Z
2823,Cere Network,0.16064500635469442,13596165.98357576,-25.9721,-1.09251385,-0.06119079,8.00324288,0.0,0.0,0.0,0.0,0.0043,1606450063.55,2021-11-24T05:04:07.000Z
2824,RUSH COIN,0.06893467623824102,13510331.56597015,66.59,18.48549365,45.07848621,149.65575137,944.24525763,1067.29061563,973.15197498,0.0,0.0,206804028.71,2021-11-24T05:03:32.000Z
2825,Compound USDT,0.021585290387284923,13508108.8797595,-0.023,0.00532336,-0.01526316,0.01109035,0.49946508,0.91004226,1.28359108,0.0,0.0,98406746.08,2021-11-24T05:04:07.000Z
2826,Kokoswap,6.7744845665753735,13223062.92127896,-39.7901,12.56637288,4.30461631,6.87771954,8.89981624,45.4422928,-2.00671062,0.0,0.068,2235579906.97,2021-11-24T05:04:03.000Z
2827,Wrapped LUNA Token,41.48368975589885,13154509.06980247,18.7904,-0.07932102,0.80941619,-4.01395366,-4.00076375,6.728219,45.24258218,0.0,0.645,215047008.94,2021-11-24T05:03:36.000Z
2828,Akita Inu,2.0754435022432176e-06,12710001.04859638,-0.575,-0.19554145,-4.55718384,-25.13025778,-34.04841391,203.09057441,78.6122995,0.0,0.0,207544350.22,2021-11-24T05:03:04.000Z
2829,Chainlist,0.00838556277936813,12714244.51817271,-2.1649,-9.61496036,-26.59642712,111.09473579,111.09473579,111.09473579,111.09473579,0.0,0.0002,8385562.78,2021-11-24T05:04:07.000Z
2830,ETH 2x Flexible Leverage Index,216.70358382418138,12684711.55480517,22.0279,0.19884214,8.42302545,4.54072504,5.63703795,97.42777527,59.13348171,0.0,0.0,72481497.79,2021-11-24T05:03:27.000Z
2831,Pylon Protocol,0.08316653960444856,12489479.3499573,782.9841,0.00190808,-4.03683811,-35.24876496,-46.49352702,-57.7698464,-52.10882244,0.0,0.0019,831665396.04,2021-11-24T05:04:06.000Z
2832,RING Financial,212.02089811177424,11280175.36954387,-42.7213,13.31168518,-7.43865438,28.15989449,28.15989449,28.15989449,28.15989449,0.0,0.0,4337257023.3,2021-11-24T05:04:07.000Z
2833,SnowCrash Token,0.8070498565893541,11245800.90861751,-12.0781,-2.13686477,-13.91390334,-37.62541059,3114.93126112,2612.16614178,2195.38527748,0.0,0.0,82641905.31,2021-11-24T05:04:04.000Z
2834,Hdac,0.1085348899002734,10592317.50821888,20.7759,2.17750308,10.00199802,7.96894265,48.83183691,-16.89570412,54.28271515,0.0,0.0091,309539606.64,2021-11-24T05:03:37.000Z
2835,Fruits,1.6872066956256246,10571820.9807603,5.6039,0.19561493,3.25026275,35.73901748,39.33807999,141.89187101,133.52181252,0.0,0.021,674882678.25,2021-11-24T05:02:09.000Z
2836,Beacon ETH,3912.8221601057166,10266984.34373193,32.1998,0.57482349,-0.08625137,0.47318269,0.59616818,39.5991648,27.57940039,0.0,0.0,0,2021-11-24T05:02:04.000Z
2837,Heroes & Empires,0.5330291987789121,10230241.86481559,40.9923,2.9786719,18.54189861,34.44602921,36.15882601,175.88696779,175.88696779,0.0,0.0,533029198.78,2021-11-24T05:03:31.000Z
2838,Fortress DAO,82.94127253486838,10194174.69673873,-28.6695,-0.0211286,-45.58433597,-4.33760333,-4.33760333,-4.33760333,-4.33760333,0.0,0.0,0,2021-11-24T05:04:07.000Z
2839,Laqira Protocol,0.13128311680875415,10189368.62758012,-10.2403,-0.16248897,-4.62694588,-19.86680192,-33.34718213,-33.34718213,-33.34718213,0.0,0.0153,1312831168.09,2021-11-24T05:02:03.000Z
2840,Jade Protocol,349.8857424937446,10101659.61686221,-68.8688,3.96012479,-27.08435718,-48.67198399,-48.67198399,-48.67198399,-48.67198399,0.0,0.0,0,2021-11-24T05:04:07.000Z
2841,The Killbox,0.13853770974496435,9999808.97595714,21.553,62.59022475,78.0605427,78.0605427,78.0605427,78.0605427,78.0605427,0.0,0.0,0,2021-11-24T05:03:32.000Z
2842,The Doge NFT,0.015316412027439111,9991630.60194356,-79.2422,0.60715292,-19.82235614,-40.75270473,49.44914733,98.44484772,1.4173543,0.0,0.0,259914870.76,2021-11-24T05:04:04.000Z
2843,Tokemak,68.83367886422447,9967512.35838515,11.7275,0.3609117,3.71946022,2.83778498,10.22488841,106.16927876,106.12839057,0.0,0.0144,6883367886.42,2021-11-24T05:02:11.000Z
2844,Tether EURt,1.132305040583823,9854880.1300767,19.1516,0.04954421,0.00448335,-1.18917374,-2.80773572,-3.50703499,-4.18907856,0.0,0.0018,56617132.27,2021-11-24T05:03:24.000Z
2845,Warena,4.2850531876869455,9806128.09330364,-21.3537,6.00134885,2.80706144,15.67577708,128.45582094,95.73221317,95.73221317,0.0,0.0007,428505318.77,2021-11-24T05:04:03.000Z
2846,Baby Doge Coin,2.274291374034329e-09,9788401.6273547,-42.1835,-0.89435882,3.70510246,-21.26435286,36.51036219,263.77021338,77.32436487,0.0,0.0,955202377.09,2021-11-24T05:04:04.000Z
2847,ADAX,0.566923486387442,9473977.67747014,-26.1715,0.45324651,-0.59416968,-24.61944148,-44.99464284,-59.51600602,-44.41238985,0.0,0.0012,56692348.64,2021-11-24T05:02:07.000Z
2848,3X Long Bitcoin Token,10988.455861718712,9271258.98298704,-7.3725,1.27157369,-1.36214581,-14.77908316,-32.94250623,76.10710799,0.13879965,0.0,0.0,4998987.71,2021-11-24T05:04:03.000Z
2849,Realm,1.5024856052522264,9113933.97436032,-33.6511,1.95918243,4.93388569,243.86241491,402.70286692,525.12598489,216.58716249,0.0,0.0018,1502485605.25,2021-11-24T05:02:07.000Z
2850,EPIK Prime,0.6308224287060811,8963590.3995441,-29.9725,-0.67533094,-2.35065095,36.21502877,464.56532634,162.05168811,22.62689378,0.0,0.0029,1261644857.41,2021-11-24T05:03:34.000Z
2851,Polkaswap,0.044501776675655684,8902676.06560674,112.1157,-0.06992769,11.18455812,18.67218055,-27.66124945,-19.60918011,-57.9460722,0.0,0.0063,61974.08,2021-11-24T05:04:07.000Z
2852,EarthFund,0.3958936864211639,8807161.77496874,59.1257,-9.80743994,25.31349494,25.31349494,25.31349494,25.31349494,25.31349494,0.0,0.0005,395893686.42,2021-11-24T05:04:05.000Z
2853,NFTrade,1.8508758828220018,8848285.21057377,1834.6581,9.4070547,215.16832623,296.62171785,327.18834075,213.2507704,178.16132738,0.0,0.0007,249868244.18,2021-11-24T05:03:34.000Z
2854,SubGame,1.7303006235818534,8810720.84823873,0.719,0.08156645,0.46344817,-11.42013319,-26.25460399,-37.77602827,-42.61171922,0.0,0.0,865150311.79,2021-11-24T05:02:10.000Z
2855,SonarWatch,1.00462326836778,8568841.23700773,-68.0742,-2.66821073,-18.37276489,60.60282055,60.60282055,60.60282055,60.60282055,0.0,0.0,100462326.84,2021-11-24T05:04:05.000Z
2856,MetaWars,0.5618875948493149,8474548.3774354,-5.357,2.77524855,11.63621271,82.72757696,183.848402,183.848402,183.848402,0.0,0.0,842831392.27,2021-11-24T05:03:33.000Z
2857,Wolf Safe Poor People (Polygon),0.0004837980450433178,8424796.47976412,1.2761,0.41411719,4.13262121,-10.95929222,-12.05965303,-12.05965303,-12.05965303,0.0,0.0,1548153.74,2021-11-24T05:03:35.000Z
2858,Truebit,0.5142290051383003,8401861.57905256,-45.6007,1.95526925,0.46689766,54.85823045,40.21467585,71.27001332,80.69871741,0.0,0.0,143971818,2021-11-24T05:04:04.000Z
2859,CELEBPLUS,0.1400879452932,8268031.50549977,2.1981,0.85649234,16.88702326,17.50849536,-77.31242213,-86.12227976,-90.46571105,0.0,0.0,140087945.29,2021-11-24T05:04:07.000Z
2860,Blizz Finance,2.2951467138901087,8254571.73898414,5.6356,6.13839005,28.52198962,204.26835291,49.39418299,49.39418299,49.39418299,0.0,0.0,28819523.23,2021-11-24T05:03:34.000Z
2861,Good Games Guild,11.530241020661308,8183201.70125527,-7.741,-1.34135963,16.57709105,123.00747333,309.03541368,309.03541368,309.03541368,0.0,0.0006,1153024102.07,2021-11-24T05:02:08.000Z
2862,Wolf Game Wool,0.15285175498897813,8126073.17059188,-20.9995,-19.12700118,4.12205571,4.12205571,4.12205571,4.12205571,4.12205571,0.0,0.0,764258774.94,2021-11-24T05:02:09.000Z
2863,Doge Killer,1902.9489286720516,8066898.77025771,-19.0937,-0.63443526,-4.88919178,-9.49086816,-0.07341703,138.9289765,124.24067289,0.0,0.008,204846743.32,2021-11-24T05:04:03.000Z
2864,Gold Secured Currency,0.03417298768739611,7838792.93173814,9.0316,-0.09725897,-4.44519281,-1.71444461,-2.29826366,-7.08798733,-15.72770717,0.0,0.0,1001476994.53,2021-11-24T05:02:09.000Z
2865,ZOO Crypto World,0.8734090142771251,7600021.80366233,-21.494,-0.5986925,-7.71231074,145.05659008,70.83073288,128.58290828,67.38835159,0.0,0.0,174681802.86,2021-11-24T05:02:08.000Z
2866,MetaFinance,216.58438540582765,7449052.80384174,-14.6535,0.70007212,5.55570247,-12.25866279,-38.71892138,-38.71892138,-38.71892138,0.0,0.0,90965441.87,2021-11-24T05:03:34.000Z
2867,Plug Chain,0.08540390820721425,7438606.32033999,-48.8223,-1.5789667,4.43887205,3.69175452,533.33104805,533.33104805,533.33104805,0.0,0.0,8540390820.72,2021-11-24T05:03:36.000Z
2868,Brazilian Digital Token,0.1769373914159622,7214524.27068672,12.3392,0.29798333,0.2441442,-1.40003238,0.58038562,-4.99292011,-6.88318786,0.0,0.0069,176937391.42,2021-11-24T05:04:03.000Z
2869,RichQUACK.com,4.683150214504042e-09,7116168.68639744,89.4862,-1.10785583,10.05179916,1.3594454,4999.3101653,8163.89661991,4399.56784637,0.0,0.0,468315021.45,2021-11-24T05:04:06.000Z
2870,Brother Music Platform,0.011410212498285952,7108206.65886712,53.0333,-0.75325647,29.59691465,41.95303438,36.78434304,-48.34285614,-54.01712957,0.0,0.0,114102124.98,2021-11-24T05:04:07.000Z
2871,ETHUP,104.86456705507145,7038944.66800348,24.7231,1.25811203,5.50934606,9.43645362,-0.46091699,98.98652207,25.23209316,0.0,0.0,0,2021-11-24T05:03:34.000Z
2872,Shibnobi,2.883408465e-15,7039090.97482488,-25.8266,13.9047833,-30.0145275,0.0,0.0,0.0,0.0,0.0,0.0,0,2021-11-22T02:06:06.000Z
2873,TimeCoinProtocol,2852.823884217441,7042196.60926191,37.0878,0.36270955,12.70637871,77.73287089,-44.71213963,295.31347028,638.27849408,0.0,0.0,285282388421.74,2021-11-24T05:04:07.000Z
2874,Songbird,0.4016766159171718,6972656.90920854,71.9913,2.12522921,7.22095865,5.49948776,-29.1608601,40.34438383,40.34438383,0.0,0.1472,6025149238.76,2021-11-24T05:03:36.000Z
2875,Neos Credits,2.8808756205314907,6944401.22785785,42.8226,-0.46554503,17.30965723,53.07757956,1007.53940292,1007.53940292,1007.53940292,0.0,0.0018,144043781.03,2021-11-24T05:04:04.000Z
2876,PolyDoge,4.5590931448313465e-08,6841475.44202459,41.2731,-1.25711694,14.61263258,-12.78620199,759.9967719,1527.03308774,811.51236081,0.0,0.0,39577190.58,2021-11-24T05:03:34.000Z
2877,KStarCoin,0.047680383542136,6765620.59273858,82.75,-1.89425756,-5.94830576,2.73871323,7.61920839,84.26735259,86.25222925,0.0,0.0011,47680383.54,2021-11-24T05:04:05.000Z
2878,3X Long Ethereum Token,1940.2114209683796,6746367.84931184,-35.4807,2.40209908,6.65073704,4.76602952,-8.0649765,119.5716639,22.07616611,0.0,0.0,5216647.5,2021-11-24T05:04:03.000Z
2879,CherrySwap,0.6827385524666593,6713249.58230599,71.5522,-0.19609413,-8.49074128,47.31056749,-5.53090764,-48.01495442,-75.55365113,0.0,0.0,682738552.47,2021-11-24T05:04:07.000Z
2880,Eco DeFi,2.6989589966645955,6674074.70847809,-68.0954,-0.59451773,-0.51932165,-6.04859574,53.33454365,53.33454365,53.33454365,0.0,0.0005,269895899.67,2021-11-24T05:04:03.000Z
2881,Avalaunch,9.833453770818755,6661597.65533235,8.2984,0.48047785,-4.94258655,18.29633238,144.46649995,187.68311217,129.99586572,0.0,0.0056,983345377.08,2021-11-24T05:02:07.000Z
2882,Jswap.Finance,2.6359680936147067,6653049.86557055,161.9996,-0.19226975,1.35928031,23.98774105,50.21669669,625.31706672,543.03739841,0.0,0.0,263596809.36,2021-11-24T05:03:35.000Z
2883,Altura,0.30912087415938483,6654692.13551214,-6.4626,1.20674437,7.21835846,24.44542141,149.26459684,621.84068371,2697.81941483,0.0,0.0074,309120874.16,2021-11-24T05:04:06.000Z
2884,Australian Dollar Token,0.7177970938023676,6567565.64182744,-22.521,-0.1577251,-0.16871531,-0.71850977,-4.09113636,-0.8847925,-1.22516702,0.0,0.0,717797093.8,2021-11-24T05:02:10.000Z
2885,DEXTF Protocol,0.4981833602324005,6507924.85077254,8126.2686,8.68091445,59.17039145,115.0788361,162.61950045,91.5235123,110.58835162,0.0,0.0,49818336.02,2021-11-24T05:04:06.000Z
2886,Natural Farm Union Protocol,0.15860018652461838,6412060.32077137,83.7925,-1.54816677,-4.47762321,-8.94074643,100.80626841,939.94142304,834.43082429,0.0,0.0,158600186.52,2021-11-24T05:03:35.000Z
2887,Swarm,2.45303765513455,6421655.96092227,-10.6046,0.77024758,-3.36411481,1.19120013,-22.93434499,-33.83670383,-54.06727346,0.0,0.0,168107097.09,2021-11-24T05:04:03.000Z
2888,ETHDOWN,0.632083146142331,6393675.01817424,7.6475,-1.70280312,-6.79899873,-9.17770971,-9.34188394,-67.43121288,-68.91745272,0.0,0.0,0,2021-11-24T05:04:07.000Z
2889,sKLAY,1.519895357939785,6377783.4198098,-1.274,0.57788017,-0.86461149,-1.14583126,-6.57247013,35.87689001,-12.38365567,0.0,0.0,15198953579.4,2021-11-24T05:04:08.000Z
2890,Coin To Fish,0.8791336483144304,6352649.20938086,37.6166,0.65477458,67.77953636,135.64275517,5258.4898004,3051.15277951,3051.15277951,0.0,0.0,879133648.31,2021-11-24T05:04:08.000Z
2891,ArmzLegends,0.8420378864962356,6329758.75646262,-32.3727,-3.08592893,-19.37177794,-47.66136843,-97.51476433,-97.51476433,-97.51476433,0.0,0.0,8420378.86,2021-11-24T05:04:03.000Z
2892,WonderHero,6.383164860602569,6230736.11617767,-15.9108,1.2619586,-4.16312146,73.06054119,162.91168406,0.0,0.0,0.0,0.0015,638316486.06,2021-11-24T05:02:03.000Z
2893,Thinkium,0.13952826259362022,6219772.47240147,19.8376,1.13624719,0.81236791,14.79340642,0.0,-28.91556767,-28.91556767,0.0,0.0027,1395282625.94,2021-11-24T05:04:02.000Z
2894,SPACE SIP,0.941540557841991,6139105.3424602,119.0235,0.54190795,37.43118388,205.80879192,128.96284311,128.96284311,128.96284311,0.0,0.0008,941540557.84,2021-11-24T05:02:10.000Z
2895,Synapse,2.4112697034901407,6092404.07645587,18.6792,1.44690772,-7.46517746,-15.10184506,-43.3702843,2.4830228,2.4830228,0.0,0.0152,16414506.31,2021-11-24T05:03:35.000Z
2896,BTCUP,111.05331919760836,6105637.64483567,1.2941,1.17407927,-0.76610014,-9.27329376,-19.52950025,75.17582875,15.46089785,0.0,0.0,0,2021-11-24T05:04:06.000Z
2897,Pitbull,2.868986552397482e-09,6085918.96012619,11.0752,-0.09553802,7.07818948,-42.07253939,2574.08317402,4817.70063832,1866.67572827,0.0,0.0046,286898655.24,2021-11-24T05:03:37.000Z
2898,Netvrk,5.429555567394006,6068078.78009819,16.4059,-1.5060491,-3.79388899,18.91369443,143.14327566,293.90204736,191.02030512,0.0,0.0066,542955556.74,2021-11-24T05:03:34.000Z
2899,Hatter,5.818950223154325e-09,5930582.03616766,-70.9458,41.68219957,-66.33607675,-66.33607675,-66.33607675,-66.33607675,-66.33607675,0.0,0.0,5818950.22,2021-11-24T05:02:08.000Z
2900,HUGHUG Coin,0.9695820966171561,5919233.93843528,-34.9651,2.35890898,20.65771061,363.47243893,363.47243893,363.47243893,363.47243893,0.0,0.0,0,2021-11-24T05:03:23.000Z
2901,Dreams Quest,0.3779652245541502,5671945.3673762,110.5397,0.36330025,8.24424268,6.20448546,0.0,0.0,0.0,0.0,0.0,1511860898.22,2021-11-24T05:02:07.000Z
2902,Defiville,7.792711773005707,5463616.09790632,36399.6222,4.03073292,334.39433672,436.37460164,317.3232037,317.3232037,317.3232037,0.0,0.0003,54548982.41,2021-11-24T05:03:31.000Z
2903,Grayscale Bitcoin Trust tokenized stock FTX,45.29,5421749.2534,3196.8813,0.0,-0.69071374,-2.47631352,-8.47731636,30.85813349,16.27727856,0.0,0.0,0,2021-11-24T05:04:03.000Z
2904,NFT Champions,0.8288074583550527,5355009.24594822,96.03,-2.47716602,12.39755833,47.09114582,1175.75188733,1175.75188733,1175.75188733,0.0,0.0009,828807458.36,2021-11-24T05:04:03.000Z
2905,Aurory,15.849708555255855,5234711.25665457,-5.4372,1.25378715,5.42351548,-7.15477803,14.27536404,13.61798247,13.61798247,0.0,0.0059,1584970855.53,2021-11-24T05:03:04.000Z
2906,Minifootball,9.8120781356554e-11,5182043.95106384,0.0,-1.28128564,-8.57252526,-7.47686221,11.36443329,76.63506995,-42.21390968,0.0,0.0,9812078.14,2021-11-24T05:03:37.000Z
2907,Revault Network,7.240420136513569,5172355.32665361,-3.1858,-0.63808098,-3.21335867,-20.86929294,-31.03258217,22.45725037,22.45725037,0.0,0.0004,131644001.17,2021-11-24T05:04:06.000Z
2908,GAIA Everworld,1.1168045646767841,5134484.89758819,-35.5558,-4.94627697,-13.33058102,93.5153714,-55.09492566,-55.09492566,-55.09492566,0.0,0.0,558402282.34,2021-11-24T05:04:05.000Z
2909,FireStarter,2.1525690103070905,5112303.87661137,16.676,0.95399607,-1.39058793,3.62223364,92.17874281,0.0,0.0,0.0,0.0,215256901.03,2021-11-24T05:04:05.000Z
2910,BKEX Chain,0.27815494379629013,5060425.88601384,-2.0829,0.20195566,0.26568025,-2.936636,69.1080882,87.55299191,61.8787765,0.0,0.0005,45742663.95,2021-11-24T05:04:03.000Z
2911,Somnium Space Cubes,19.082858283750724,4962204.62717417,327.2854,-4.83729101,-9.93249629,34.56468987,601.88267712,810.73507837,668.43622513,0.0,0.0,1908285828.38,2021-11-24T05:04:04.000Z
2912,DOTUP,9.673391265541333,4959054.20191044,4.0996,0.0892366,-0.34844229,-3.23843393,-32.96348542,21.50284235,3.15428045,0.0,0.0,0,2021-11-24T05:03:34.000Z
2913,Uno Re,0.8227621564314518,4930567.80663476,-29.3452,0.49702502,-7.00738617,5.6215763,5.65775329,282.43963026,156.92550356,0.0,0.0007,313093348.24,2021-11-24T05:04:08.000Z
2914,MetaversePRO,210.93386358743595,4765173.88676619,-2.6318,-1.08132447,-5.45268013,-1.99586338,-1.99586338,-1.99586338,-1.99586338,0.0,0.0008,210933863.59,2021-11-24T05:04:05.000Z
2915,Staked Olympus,857.4331514644474,4551253.07636057,76.1685,0.35385019,-4.81400029,13.45557262,-24.89716443,0.71527395,0.71527395,0.0,0.0,23241093409.27,2021-11-24T05:04:07.000Z
2916,Multi-Farm Capital,6.74802076055898e-06,4631270.44813078,137.3617,17.91168588,59.36879174,11.10543276,11.10543276,11.10543276,11.10543276,0.0,0.0,67480.21,2021-11-24T05:02:08.000Z
2917,NFMonsters,8.086988053972087,4613459.90434171,-36.0971,2.64447081,9.25414407,36.59826262,36.59826262,36.59826262,36.59826262,0.0,0.0,40434940.27,2021-11-24T05:04:07.000Z
2918,Magic Metaverse,10.730749895653762,4382737.21607709,-26.7998,6.52950259,26.5229472,24.73854707,24.73854707,24.73854707,24.73854707,0.0,0.0,1073074989.57,2021-11-24T05:04:05.000Z
2919,300FIT NETWORK,0.0029397434285552,4343353.5697443,-8.9951,0.46451945,8.88919657,82.06984064,127.37798278,164.45591303,74.96595458,0.0,0.0009,29397434.29,2021-11-24T05:04:08.000Z
